time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,prediction
4080431,,,,,,,,-0.171875,1.08984375,0.33984375,0.15234375,0.14453125,-0.2734375,-0.33203125,-8.01953125,1.56640625,2
4080432,,,,,,,,-0.12890625,1.671875,-0.05859375,0.0234375,0.146484375,-0.328125,-0.21484375,-7.671875,1.44921875,2
4080433,,,,,,,,-0.05859375,1.86328125,-0.10546875,0.017578125,0.126953125,-0.33984375,-0.0625,-7.44921875,1.3359375,2
4080434,,,,,,,,0.140625,2.24609375,-0.296875,0.095703125,0.1171875,-0.35546875,0.12890625,-7.171875,1.18359375,2
4080435,,,,,,,,0.4296875,2.8203125,-0.55078125,0.15625,0.16796875,-0.34375,0.359375,-6.72265625,1.02734375,2
4080436,,,,,,,,0.51953125,3.00390625,-0.7578125,0.125,0.251953125,-0.318359375,0.47265625,-6.52734375,0.8359375,2
4080437,,,,,,,,0.48828125,3.16796875,-1.03125,0.08203125,0.337890625,-0.30078125,0.47265625,-6.3671875,0.5703125,2
4080438,,,,,,,,0.328125,3.2421875,-1.03125,0.060546875,0.375,-0.2890625,0.3203125,-6.296875,0.5703125,2
4080439,,,,,,,,0.07421875,3.2421875,-1.046875,0.04296875,0.42578125,-0.294921875,0.08984375,-6.296875,0.5703125,2
4080440,36.01253,129.3192378,57.50030678,14.42488831,1.3,318,,-0.33203125,3.3203125,-1.046875,0.3515625,0.111328125,-0.177734375,-0.29296875,-6.21875,0.5703125,2
4080441,,,,,,,,-0.61328125,3.203125,-0.86328125,0.03125,0.44140625,-0.32421875,-0.55859375,-6.33984375,0.76171875,2
4080442,,,,,,,,-1.14453125,3.01171875,-0.82421875,0.009765625,0.439453125,-0.34765625,-1.05859375,-6.52734375,0.80078125,2
4080443,,,,,,,,-1.48046875,2.69921875,-0.86328125,-0.01171875,0.453125,-0.3515625,-1.36328125,-6.828125,0.76171875,2
4080444,,,,,,,,-1.66796875,2.4609375,-0.75,-0.01171875,0.470703125,-0.353515625,-1.51953125,-7.0625,0.875,2
4080445,,,,,,,,-1.65234375,2.23046875,-0.7890625,0.001953125,0.482421875,-0.337890625,-1.48046875,-7.44921875,0.8359375,2
4080446,,,,,,,,-1.58203125,1.84765625,-0.86328125,0.017578125,0.49609375,-0.322265625,-1.40234375,-7.67578125,0.76171875,2
4080447,,,,,,,,-1.64453125,1.46484375,-0.87109375,0.052734375,0.515625,-0.2890625,-1.44140625,-8.05859375,0.76171875,2
